1.18436e-14 	 0.0022428 	 0 	 0 	 80 	 14776 	 5.91039
2.38643e-14 	 0.001602 	 2 	 0 	 78 	 -5572.96 	 -2.22918
3.72336e-14 	 0.000801 	 3 	 0 	 79 	 -59494.7 	 -23.7979
4.98808e-14 	 0.0006408 	 1 	 0 	 80 	 2263.01 	 0.905203
6.38289e-14 	 0.000801 	 0 	 0 	 80 	 4480.92 	 1.79237
7.72666e-14 	 0.0009612 	 1 	 0 	 80 	 -133010 	 -53.2039
8.99601e-14 	 -0.0001602 	 1 	 0 	 80 	 -1438.81 	 -0.575524
1.03994e-13 	 0.0009612 	 1 	 0 	 80 	 2672.03 	 1.06881
1.17061e-13 	 0.0004806 	 0 	 0 	 80 	 2869.87 	 1.14795
1.33401e-13 	 0.0003204 	 1 	 0 	 80 	 894.691 	 0.357876
1.48714e-13 	 0.000801 	 2 	 0 	 79 	 2636.34 	 1.05454
1.60784e-13 	 0.0004806 	 0 	 0 	 80 	 3106.89 	 1.24276
1.7534e-13 	 0.0003204 	 2 	 0 	 80 	 -969.905 	 -0.387962
1.93146e-13 	 -0.0001602 	 0 	 0 	 80 	 -701.989 	 -0.280796
2.1216e-13 	 0.0006408 	 0 	 0 	 80 	 2629.7 	 1.05188
2.26011e-13 	 0.0001602 	 0 	 0 	 80 	 902.468 	 0.360987
2.39603e-13 	 0.0003204 	 0 	 0 	 80 	 1839.33 	 0.735734
2.54692e-13 	 0.0006408 	 0 	 0 	 80 	 3313.53 	 1.32541
2.6971e-13 	 0.0006408 	 1 	 0 	 80 	 1217.17 	 0.48687
2.8444e-13 	 0.0004806 	 0 	 0 	 80 	 2545.85 	 1.01834
3.02151e-13 	 0.000801 	 0 	 0 	 80 	 3528.87 	 1.41155
3.21829e-13 	 0.0001602 	 1 	 0 	 79 	 1410.68 	 0.56427
3.38836e-13 	 0.0006408 	 0 	 0 	 80 	 2939.91 	 1.17596
3.53522e-13 	 0.0003204 	 1 	 0 	 79 	 -8634.04 	 -3.45362
3.69575e-13 	 0.0003204 	 0 	 0 	 80 	 1557.4 	 0.62296
3.85002e-13 	 0.0006408 	 0 	 0 	 80 	 3240.99 	 1.2964
3.99416e-13 	 0.0012816 	 0 	 0 	 80 	 6937.74 	 2.7751
4.14665e-13 	 0.0004806 	 0 	 0 	 80 	 2459.14 	 0.983657
4.30204e-13 	 0.0004806 	 0 	 0 	 80 	 2413.27 	 0.965306
4.51609e-13 	 0.0001602 	 0 	 0 	 80 	 583.994 	 0.233598
4.67244e-13 	 -0.0001602 	 0 	 0 	 80 	 -799.491 	 -0.319796
4.84938e-13 	 0.0003204 	 0 	 0 	 80 	 1412.86 	 0.565146
4.99345e-13 	 0.0006408 	 0 	 0 	 80 	 3470.61 	 1.38824
5.14867e-13 	 0.0006408 	 0 	 0 	 80 	 3221.2 	 1.28848
5.31408e-13 	 0.0006408 	 0 	 0 	 80 	 3022.83 	 1.20913
5.47411e-13 	 0.0003204 	 0 	 0 	 80 	 1562.19 	 0.624877
5.6079e-13 	 0.0001602 	 1 	 0 	 80 	 1082.43 	 0.432971
5.75887e-13 	 0.0006408 	 0 	 0 	 80 	 3311.99 	 1.3248
5.9251e-13 	 0.0003204 	 0 	 0 	 80 	 1503.92 	 0.601569
6.0846e-13 	 0.0003204 	 1 	 0 	 80 	 6120.72 	 2.44829
6.21997e-13 	 0.0003204 	 0 	 0 	 80 	 1846.79 	 0.738714
6.50786e-13 	 0.0004806 	 0 	 0 	 80 	 1302.58 	 0.521032
6.66137e-13 	 -0.0004806 	 0 	 0 	 80 	 -2442.8 	 -0.977122
6.83173e-13 	 0 	 0 	 0 	 80 	 0 	 0
6.97968e-13 	 0.0004806 	 0 	 0 	 80 	 2534.78 	 1.01391
7.16126e-13 	 0.0003204 	 0 	 0 	 80 	 1376.77 	 0.550708
7.32221e-13 	 0.0003204 	 0 	 0 	 80 	 1553.29 	 0.621316
7.46557e-13 	 0.0001602 	 0 	 0 	 80 	 871.905 	 0.348762
7.62201e-13 	 0.0001602 	 0 	 0 	 80 	 799.062 	 0.319625
7.77323e-13 	 0.0004806 	 0 	 0 	 80 	 2479.83 	 0.99193
7.93042e-13 	 -0.0003204 	 1 	 0 	 80 	 -1006.32 	 -0.402528
8.12695e-13 	 0.0006408 	 0 	 0 	 80 	 2544.24 	 1.0177
8.27616e-13 	 0.0001602 	 0 	 0 	 80 	 837.703 	 0.335081
8.43859e-13 	 -0.0001602 	 0 	 0 	 80 	 -769.556 	 -0.307822
8.59092e-13 	 0.0003204 	 0 	 0 	 80 	 1641.18 	 0.656472
8.77988e-13 	 0 	 0 	 0 	 80 	 0 	 0
8.97346e-13 	 0.0006408 	 0 	 0 	 80 	 2583 	 1.0332
9.19001e-13 	 -0.0003204 	 0 	 0 	 80 	 -1154.42 	 -0.461767
9.39787e-13 	 0.0006408 	 0 	 0 	 80 	 2405.54 	 0.962215
9.5768e-13 	 0.0006408 	 0 	 0 	 80 	 2794.41 	 1.11777
9.80058e-13 	 0.0004806 	 0 	 0 	 80 	 1675.71 	 0.670286
9.99739e-13 	 0.0001602 	 0 	 0 	 80 	 635.146 	 0.254059
1.01675e-12 	 -0.0003204 	 0 	 0 	 80 	 -1469.81 	 -0.587926
1.03213e-12 	 -0.0004806 	 0 	 0 	 80 	 -2438.24 	 -0.975298
1.04745e-12 	 0.000801 	 0 	 0 	 80 	 4080.19 	 1.63207
1.07704e-12 	 0.0004806 	 0 	 0 	 80 	 1267.29 	 0.506918
1.09462e-12 	 0 	 0 	 0 	 80 	 0 	 0
1.10685e-12 	 0 	 0 	 0 	 80 	 0 	 0
1.13056e-12 	 0 	 0 	 0 	 80 	 0 	 0
1.15342e-12 	 -0.0001602 	 0 	 0 	 80 	 -546.912 	 -0.218765
1.17019e-12 	 0.0001602 	 0 	 0 	 80 	 745.497 	 0.298199
1.18944e-12 	 0.0006408 	 0 	 0 	 80 	 2596.88 	 1.03875
1.21e-12 	 0.0004806 	 0 	 0 	 80 	 1824.12 	 0.729646
1.22919e-12 	 -0.0001602 	 0 	 0 	 80 	 -651.206 	 -0.260482
1.24914e-12 	 -0.000801 	 0 	 0 	 80 	 -3133.25 	 -1.2533
1.26603e-12 	 0.000801 	 0 	 0 	 80 	 3700.6 	 1.48024
1.29026e-12 	 0.0004806 	 0 	 0 	 80 	 1547.61 	 0.619043
1.30931e-12 	 -0.0001602 	 0 	 0 	 80 	 -656.087 	 -0.262435
1.3239e-12 	 0.0001602 	 0 	 0 	 80 	 857.02 	 0.342808
1.33812e-12 	 0.0004806 	 0 	 0 	 80 	 2636.3 	 1.05452
1.36633e-12 	 0.0004806 	 0 	 0 	 80 	 1329.7 	 0.531881
1.38734e-12 	 0.0003204 	 0 	 0 	 80 	 1189.49 	 0.475796
1.40373e-12 	 0.0003204 	 0 	 0 	 80 	 1526.09 	 0.610437
1.42196e-12 	 0 	 0 	 0 	 80 	 0 	 0
1.43642e-12 	 0.0003204 	 0 	 0 	 80 	 1729.59 	 0.691835
1.45156e-12 	 0.0009612 	 0 	 0 	 80 	 4953.14 	 1.98126
1.47586e-12 	 -0.0001602 	 0 	 0 	 80 	 -514.34 	 -0.205736
1.4979e-12 	 0 	 0 	 0 	 80 	 0 	 0
1.52035e-12 	 0.0001602 	 0 	 0 	 80 	 556.692 	 0.222677
1.53804e-12 	 -0.0001602 	 0 	 0 	 80 	 -706.805 	 -0.282722
1.55435e-12 	 0.0004806 	 1 	 0 	 79 	 -8292.17 	 -3.31687
1.57351e-12 	 0.0006408 	 0 	 0 	 80 	 2609.58 	 1.04383
1.5959e-12 	 0.0004806 	 0 	 0 	 80 	 1675.08 	 0.670032
1.6095e-12 	 0 	 0 	 0 	 80 	 0 	 0
1.62987e-12 	 0.0004806 	 0 	 0 	 80 	 1840.21 	 0.736083
1.64662e-12 	 -0.0001602 	 0 	 0 	 80 	 -746.262 	 -0.298505
1.66803e-12 	 0.0001602 	 0 	 0 	 80 	 584.065 	 0.233626
1.68144e-12 	 -0.0006408 	 2 	 0 	 79 	 -4981.27 	 -1.99251
1.69577e-12 	 0.0004806 	 0 	 0 	 80 	 2616.03 	 1.04641
1.71324e-12 	 0.0009612 	 0 	 0 	 80 	 4294 	 1.7176
1.729e-12 	 0.000801 	 0 	 0 	 80 	 3965.89 	 1.58636
1.74612e-12 	 -0.0003204 	 0 	 0 	 80 	 -1459.67 	 -0.583866
1.7633e-12 	 0.0001602 	 0 	 0 	 80 	 727.916 	 0.291166
1.7767e-12 	 0.0003204 	 0 	 0 	 80 	 1865.39 	 0.746158
1.79098e-12 	 -0.0001602 	 0 	 0 	 80 	 -874.944 	 -0.349977
1.80695e-12 	 0.0003204 	 1 	 0 	 79 	 1784.99 	 0.713996
1.8224e-12 	 0.0001602 	 0 	 0 	 80 	 808.715 	 0.323486
1.84773e-12 	 0.0001602 	 0 	 0 	 80 	 493.485 	 0.197394
1.86152e-12 	 -0.0004806 	 0 	 0 	 80 	 -2719.86 	 -1.08794
1.87472e-12 	 0.0006408 	 0 	 0 	 80 	 3786.69 	 1.51468
1.89999e-12 	 0.0009612 	 0 	 0 	 80 	 2968.88 	 1.18755
1.92168e-12 	 -0.0003204 	 0 	 0 	 80 	 -1152.34 	 -0.460938
1.93907e-12 	 0.000801 	 0 	 0 	 80 	 3594.37 	 1.43775
1.95708e-12 	 -0.0001602 	 0 	 0 	 80 	 -694.08 	 -0.277632
1.97478e-12 	 0.0003204 	 0 	 0 	 80 	 1412.38 	 0.564953
1.99214e-12 	 -0.0003204 	 0 	 0 	 80 	 -1440.4 	 -0.576161
2.00891e-12 	 -0.0001602 	 0 	 0 	 80 	 -745.385 	 -0.298154
2.0232e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.04412e-12 	 0.0003204 	 0 	 0 	 80 	 1195.12 	 0.478048
2.06368e-12 	 0.0006408 	 0 	 0 	 80 	 2555.64 	 1.02226
2.08744e-12 	 0.0003204 	 0 	 0 	 80 	 1052.11 	 0.420843
2.11413e-12 	 0.0004806 	 0 	 0 	 80 	 1405.09 	 0.562038
2.1358e-12 	 0.0001602 	 0 	 0 	 80 	 576.929 	 0.230772
2.15157e-12 	 0.000801 	 0 	 0 	 80 	 3963.3 	 1.58532
2.16925e-12 	 -0.0001602 	 0 	 0 	 80 	 -706.887 	 -0.282755
2.18641e-12 	 -0.0004806 	 0 	 0 	 80 	 -2185.92 	 -0.874369
2.20511e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.22537e-12 	 -0.0003204 	 1 	 0 	 79 	 -7304.47 	 -2.92179
2.25194e-12 	 0 	 1 	 0 	 80 	 0 	 0
2.27145e-12 	 0.0004806 	 0 	 0 	 80 	 1921.56 	 0.768626
2.29436e-12 	 -0.0001602 	 0 	 0 	 80 	 -545.667 	 -0.218267
2.31083e-12 	 0.0004806 	 0 	 0 	 80 	 2277.65 	 0.91106
2.3335e-12 	 0.0001602 	 0 	 0 	 80 	 551.378 	 0.220551
2.35275e-12 	 -0.0004806 	 0 	 0 	 80 	 -1948.01 	 -0.779203
2.37221e-12 	 0.0001602 	 0 	 0 	 80 	 642.134 	 0.256854
2.38903e-12 	 0.0001602 	 0 	 0 	 80 	 743.446 	 0.297378
2.41123e-12 	 0.0001602 	 0 	 0 	 80 	 562.962 	 0.225185
2.43007e-12 	 0.0001602 	 1 	 0 	 79 	 394.471 	 0.157788
2.4522e-12 	 0.0003204 	 0 	 0 	 80 	 1129.67 	 0.451868
2.47204e-12 	 0.0003204 	 0 	 0 	 80 	 1259.83 	 0.503934
2.49472e-12 	 0.0001602 	 0 	 0 	 80 	 551.126 	 0.22045
2.51067e-12 	 0.0004806 	 1 	 0 	 80 	 2295.71 	 0.918282
2.52618e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.54179e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.56157e-12 	 -0.0004806 	 1 	 0 	 80 	 2178.44 	 0.871377
2.57799e-12 	 0.000801 	 0 	 0 	 80 	 3806.02 	 1.52241
2.59911e-12 	 0.0001602 	 0 	 0 	 80 	 591.91 	 0.236764
2.61803e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.63672e-12 	 0.0004806 	 0 	 0 	 80 	 2005.81 	 0.802323
2.65106e-12 	 -0.0001602 	 0 	 0 	 80 	 -872.06 	 -0.348824
2.67303e-12 	 0.0003204 	 0 	 0 	 80 	 1137.9 	 0.455158
2.69202e-12 	 0.0001602 	 0 	 0 	 80 	 658.077 	 0.263231
2.70901e-12 	 -0.0001602 	 0 	 0 	 80 	 -735.984 	 -0.294394
2.72421e-12 	 -0.0003204 	 0 	 0 	 80 	 -1644.47 	 -0.65779
2.74429e-12 	 0.0001602 	 0 	 0 	 80 	 622.597 	 0.249039
2.76701e-12 	 0.0006408 	 0 	 0 	 80 	 2200.79 	 0.880315
2.78948e-12 	 -0.0001602 	 0 	 0 	 80 	 -556.151 	 -0.22246
2.81352e-12 	 -0.0004806 	 0 	 0 	 80 	 -1560.12 	 -0.62405
2.84188e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.86115e-12 	 0.0001602 	 0 	 0 	 80 	 648.812 	 0.259525
2.87825e-12 	 0.0001602 	 0 	 0 	 80 	 730.945 	 0.292378
2.90446e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.92781e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.94711e-12 	 0.000801 	 0 	 0 	 80 	 3236.9 	 1.29476
2.97044e-12 	 0 	 0 	 0 	 80 	 0 	 0
2.99048e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.01228e-12 	 0.0001602 	 0 	 0 	 80 	 573.191 	 0.229277
3.03053e-12 	 -0.0003204 	 0 	 0 	 80 	 -1370.11 	 -0.548046
3.04762e-12 	 -0.0001602 	 0 	 0 	 80 	 -731.547 	 -0.292619
3.06593e-12 	 0.0004806 	 0 	 0 	 80 	 2047.68 	 0.819071
3.08415e-12 	 0.0004806 	 0 	 0 	 80 	 2058.2 	 0.823279
3.10687e-12 	 -0.0001602 	 1 	 0 	 80 	 -5553.48 	 -2.22139
3.13253e-12 	 -0.0001602 	 0 	 0 	 80 	 -487.086 	 -0.194835
3.15293e-12 	 -0.0003204 	 1 	 0 	 80 	 -2583.41 	 -1.03336
3.16961e-12 	 -0.0003204 	 0 	 0 	 80 	 -1499.03 	 -0.599612
3.19305e-12 	 0.0004806 	 0 	 0 	 80 	 1599.83 	 0.639933
3.21577e-12 	 0.0001602 	 0 	 0 	 80 	 550.077 	 0.220031
3.23979e-12 	 0.000801 	 0 	 0 	 80 	 2602.62 	 1.04105
3.26166e-12 	 -0.0003204 	 0 	 0 	 80 	 -1143.02 	 -0.457208
3.28867e-12 	 -0.0003204 	 0 	 0 	 80 	 -925.636 	 -0.370254
3.30704e-12 	 0.0006408 	 0 	 0 	 80 	 2721.61 	 1.08864
3.32377e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.34685e-12 	 -0.000801 	 0 	 0 	 80 	 -2708.42 	 -1.08337
3.3715e-12 	 0.0001602 	 0 	 0 	 80 	 507.173 	 0.202869
3.3845e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.41417e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.43593e-12 	 0.0006408 	 0 	 0 	 80 	 2298 	 0.919198
3.45754e-12 	 -0.0004806 	 0 	 0 	 80 	 -1735.5 	 -0.694199
3.47406e-12 	 0.0001602 	 0 	 0 	 80 	 756.6 	 0.30264
3.49487e-12 	 0.0001602 	 0 	 0 	 80 	 600.809 	 0.240324
3.51039e-12 	 0.0001602 	 0 	 0 	 80 	 805.165 	 0.322066
3.53336e-12 	 -0.0003204 	 0 	 0 	 80 	 -1088.51 	 -0.435405
3.5656e-12 	 0.0003204 	 0 	 0 	 80 	 775.385 	 0.310154
3.59339e-12 	 -0.0001602 	 0 	 0 	 80 	 -449.728 	 -0.179891
3.60998e-12 	 -0.0001602 	 0 	 0 	 80 	 -753.873 	 -0.301549
3.63488e-12 	 0.0003204 	 0 	 0 	 80 	 1003.91 	 0.401563
3.6576e-12 	 0.0001602 	 0 	 0 	 80 	 550.243 	 0.220097
3.68696e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.7118e-12 	 0.0004806 	 0 	 0 	 80 	 1509.74 	 0.603898
3.733e-12 	 0.0003204 	 0 	 0 	 80 	 1178.98 	 0.471591
3.75118e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.7768e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.80225e-12 	 0.000801 	 0 	 0 	 80 	 2455.26 	 0.982105
3.82486e-12 	 0.0001602 	 0 	 0 	 80 	 552.828 	 0.221131
3.85057e-12 	 -0.0003204 	 0 	 0 	 80 	 -972.673 	 -0.389069
3.87553e-12 	 0 	 0 	 0 	 80 	 0 	 0
3.89186e-12 	 0.0003204 	 0 	 0 	 80 	 1531.58 	 0.612632
3.92003e-12 	 0.0004806 	 0 	 0 	 80 	 1330.93 	 0.53237
