1.18436e-14 	 0.0004806 	 3166.28 	 0
2.38643e-14 	 0.0009612 	 4416.37 	 0
3.72336e-14 	 0.0009612 	 6758.09 	 0
4.98808e-14 	 -0.001602 	 -32380.8 	 0
6.38289e-14 	 -0.0001602 	 -896.184 	 0
7.72666e-14 	 0.0011214 	 3266.9 	 0
8.99601e-14 	 0.0009612 	 5871.77 	 0
1.03994e-13 	 -0.0001602 	 -445.338 	 0
1.17061e-13 	 0.0003204 	 1913.25 	 0
1.33401e-13 	 -0.0017622 	 -4920.8 	 0
1.48714e-13 	 -0.0017622 	 -5781.53 	 0
1.60784e-13 	 -0.0004806 	 -3106.89 	 0
1.7534e-13 	 -0.0025632 	 -21748.7 	 0
1.93146e-13 	 0.0004806 	 2105.97 	 0
2.1216e-13 	 0.0001602 	 657.424 	 0
2.26011e-13 	 -0.0006408 	 -3609.87 	 0
2.39603e-13 	 -0.0004806 	 -2759 	 0
2.54692e-13 	 0 	 0 	 0
2.6971e-13 	 0.0025632 	 11074.2 	 0
2.8444e-13 	 0.0001602 	 848.618 	 0
3.02151e-13 	 0.0004806 	 2117.32 	 0
3.21829e-13 	 -0.0009612 	 -1469.19 	 0
3.38836e-13 	 0.0014418 	 6614.8 	 0
3.53522e-13 	 -0.0001602 	 -468.934 	 0
3.69575e-13 	 -0.002403 	 -11680.5 	 0
3.85002e-13 	 0.0001602 	 810.248 	 0
3.99416e-13 	 -0.0003204 	 -1734.43 	 0
4.14665e-13 	 0.0001602 	 819.714 	 0
4.30204e-13 	 0.0003204 	 1608.84 	 0
4.51609e-13 	 0.0001602 	 583.994 	 0
4.67244e-13 	 0.0003204 	 1598.98 	 0
4.84938e-13 	 0.0001602 	 706.432 	 0
4.99345e-13 	 -0.0006408 	 -3470.61 	 0
5.14867e-13 	 0 	 0 	 0
5.31408e-13 	 0 	 0 	 0
5.47411e-13 	 -0.0004806 	 -2343.29 	 0
5.6079e-13 	 0 	 781.819 	 0
5.75887e-13 	 -0.0001602 	 -827.997 	 0
5.9251e-13 	 -0.0001602 	 -751.962 	 0
6.0846e-13 	 0.000801 	 2384.09 	 0
6.21997e-13 	 0 	 0 	 0
6.50786e-13 	 -0.0003204 	 -868.386 	 0
6.66137e-13 	 0 	 0 	 0
6.83173e-13 	 -0.0006408 	 -2934.91 	 0
6.97968e-13 	 -0.0004806 	 -2534.78 	 0
7.16126e-13 	 0.0003204 	 1376.77 	 0
7.32221e-13 	 -0.0003204 	 -1553.29 	 0
7.46557e-13 	 0.0003204 	 1743.81 	 0
7.62201e-13 	 0 	 0 	 0
7.77323e-13 	 -0.0001602 	 -826.608 	 0
7.93042e-13 	 -0.0003204 	 -3790.04 	 0
8.12695e-13 	 0.0001602 	 636.061 	 0
8.27616e-13 	 0.0003204 	 1675.41 	 0
8.43859e-13 	 0 	 0 	 0
8.59092e-13 	 -0.0001602 	 -820.59 	 0
8.77988e-13 	 0.0003204 	 1323.04 	 0
8.97346e-13 	 0 	 0 	 0
9.19001e-13 	 0.0003204 	 1154.42 	 0
9.39787e-13 	 0.0003204 	 1202.77 	 0
9.5768e-13 	 0 	 0 	 0
9.80058e-13 	 0 	 0 	 0
9.99739e-13 	 0.0001602 	 635.146 	 0
1.01675e-12 	 0.0001602 	 734.907 	 0
1.03213e-12 	 -0.0004806 	 -2438.24 	 0
1.04745e-12 	 0.0001602 	 816.037 	 0
1.07704e-12 	 0 	 0 	 0
1.09462e-12 	 -0.0003204 	 -1421.79 	 0
1.10685e-12 	 0.0001602 	 1022.23 	 0
1.13056e-12 	 0.0004806 	 1581.15 	 0
1.15342e-12 	 0 	 0 	 0
1.17019e-12 	 0 	 0 	 0
1.18944e-12 	 -0.0001602 	 -649.22 	 0
1.21e-12 	 -0.000801 	 -3040.19 	 0
1.22919e-12 	 0.0001602 	 651.206 	 0
1.24914e-12 	 0.0001602 	 626.65 	 0
1.26603e-12 	 0.0001602 	 740.121 	 0
1.29026e-12 	 -0.0003204 	 -1031.74 	 0
1.30931e-12 	 0.0001602 	 656.087 	 0
1.3239e-12 	 0.0004806 	 2571.06 	 0
1.33812e-12 	 0.0001602 	 878.766 	 0
1.36633e-12 	 -0.0003204 	 -886.469 	 0
1.38734e-12 	 -0.0004806 	 -1784.23 	 0
1.40373e-12 	 0.0001602 	 763.046 	 0
1.42196e-12 	 0 	 0 	 0
1.43642e-12 	 0.0001602 	 864.794 	 0
1.45156e-12 	 -0.0003204 	 -1651.05 	 0
1.47586e-12 	 -0.0003204 	 -1028.68 	 0
1.4979e-12 	 0.0004806 	 1701.76 	 0
1.52035e-12 	 0.0004806 	 1670.08 	 0
1.53804e-12 	 -0.0004806 	 -2120.42 	 0
1.55435e-12 	 -0.0004806 	 -1210.62 	 0
1.57351e-12 	 0.0004806 	 1957.19 	 0
1.5959e-12 	 0.0003204 	 1116.72 	 0
1.6095e-12 	 0 	 0 	 0
1.62987e-12 	 0.0001602 	 613.402 	 0
1.64662e-12 	 -0.0004806 	 -2238.79 	 0
1.66803e-12 	 0.0003204 	 1168.13 	 0
1.68144e-12 	 0.001602 	 7896.76 	 0
1.69577e-12 	 -0.0014418 	 -7848.08 	 0
1.71324e-12 	 0 	 0 	 0
1.729e-12 	 0.0006408 	 3172.71 	 0
1.74612e-12 	 0 	 0 	 0
1.7633e-12 	 -0.000801 	 -3639.58 	 0
1.7767e-12 	 0.0003204 	 1865.39 	 0
1.79098e-12 	 -0.0003204 	 -1749.89 	 0
1.80695e-12 	 0 	 0 	 0
1.8224e-12 	 -0.0004806 	 -2426.15 	 0
1.84773e-12 	 -0.0004806 	 -1480.45 	 0
1.86152e-12 	 0.0004806 	 2719.86 	 0
1.87472e-12 	 0.0003204 	 1893.34 	 0
1.89999e-12 	 0.0001602 	 494.813 	 0
1.92168e-12 	 0.0009612 	 3457.03 	 0
1.93907e-12 	 0.0001602 	 718.873 	 0
1.95708e-12 	 0 	 0 	 0
1.97478e-12 	 0.0004806 	 2118.57 	 0
1.99214e-12 	 -0.000801 	 -3601.01 	 0
2.00891e-12 	 0 	 0 	 0
2.0232e-12 	 -0.0004806 	 -2623.89 	 0
2.04412e-12 	 -0.0003204 	 -1195.12 	 0
2.06368e-12 	 -0.0004806 	 -1916.73 	 0
2.08744e-12 	 0 	 0 	 0
2.11413e-12 	 0 	 0 	 0
2.1358e-12 	 -0.0003204 	 -1153.86 	 0
2.15157e-12 	 0.0004806 	 2377.98 	 0
2.16925e-12 	 0.0001602 	 706.887 	 0
2.18641e-12 	 0.0001602 	 728.64 	 0
2.20511e-12 	 0.0003204 	 1336.56 	 0
2.22537e-12 	 -0.0003204 	 -7304.47 	 0
2.25194e-12 	 -0.0001602 	 -235.253 	 0
2.27145e-12 	 0 	 0 	 0
2.29436e-12 	 0 	 0 	 0
2.31083e-12 	 -0.0001602 	 -759.217 	 0
2.3335e-12 	 0.0001602 	 551.378 	 0
2.35275e-12 	 -0.0001602 	 -649.336 	 0
2.37221e-12 	 0.0001602 	 642.134 	 0
2.38903e-12 	 0.0003204 	 1486.89 	 0
2.41123e-12 	 0 	 0 	 0
2.43007e-12 	 -0.0001602 	 -394.471 	 0
2.4522e-12 	 -0.0004806 	 -1694.51 	 0
2.47204e-12 	 0.0003204 	 1259.83 	 0
2.49472e-12 	 0.0006408 	 2204.5 	 0
2.51067e-12 	 -0.0012816 	 -5862.46 	 0
2.52618e-12 	 0.0001602 	 806.372 	 0
2.54179e-12 	 0.0001602 	 800.721 	 0
2.56157e-12 	 0.0012816 	 28522.4 	 0
2.57799e-12 	 0 	 0 	 0
2.59911e-12 	 -0.0001602 	 -591.91 	 0
2.61803e-12 	 0 	 0 	 0
2.63672e-12 	 0 	 0 	 0
2.65106e-12 	 0 	 0 	 0
2.67303e-12 	 0.0001602 	 568.948 	 0
2.69202e-12 	 0.000801 	 3290.39 	 0
2.70901e-12 	 -0.0003204 	 -1471.97 	 0
2.72421e-12 	 0 	 0 	 0
2.74429e-12 	 0.0001602 	 622.597 	 0
2.76701e-12 	 -0.0001602 	 -550.197 	 0
2.78948e-12 	 -0.0004806 	 -1668.45 	 0
2.81352e-12 	 -0.0001602 	 -520.041 	 0
2.84188e-12 	 0.0001602 	 440.706 	 0
